Sharkskin,"Sharkskin is a smooth worsted fabric with a soft texture and a two-toned woven appearance.
",https://en.wikipedia.org//wiki/Sharkskin
Shot silk,"Shot silk (also called changeant,[1] changeable silk and changeable taffeta) is a fabric which is made up of silk woven from warp and weft yarns of two or more colours producing an iridescent appearance.[2]  A ""shot"" is a single throw of the bobbin that carries the weft thread through the warp,[2] and shot silk colours can be described as ""[warp colour] shot with [weft colour]."" The weaving technique can also be applied to other fibres such as cotton, linen, and synthetics.
",https://en.wikipedia.org//wiki/Shot_silk
Silnylon,"Silnylon, a portmanteau of ""silicone"" and ""nylon"", is a synthetic fabric used mainly in lightweight outdoor gear. It is made by impregnating a thin woven nylon fabric with liquid silicone from both sides.[1] This makes it strong for its weight, as the silicone substantially improves the tear strength. It is also highly waterproof, but not breathable.[2] Many colours are available.
",https://en.wikipedia.org//wiki/Silnylon
Songket,"Songket is a fabric that belongs to the brocade family of textiles of the Malay world (today, Indonesia, Malaysia, Brunei, Singapore and Southern Thailand). It is hand-woven in silk or cotton, and intricately patterned with gold or silver threads.[1] The metallic threads stand out against the background cloth to create a shimmering effect. In the weaving process the metallic threads are inserted in between the silk or cotton weft (latitudinal) threads in a technique called supplementary weft weaving technique.[2]
",https://en.wikipedia.org//wiki/Songket
Stockinette,"Basic knitted fabrics include stockinette stitch, reverse stockinette stitch, garter stitch, seed stitch, faggoting, and tricot.  In some cases, these fabrics appear differently on the right side (as seen when making the stitch) than on the wrong side (as seen from the other side, when the work is turned).
",https://en.wikipedia.org//wiki/Stockinette
Stub-tex,"The name Spirella refers to the Spirella Stay which was invented by Marcus Merritt Beeman in the US in 1904 and made from tightly twisted and flattened coils of wire. The founders were Beeman, William Wallace Kincaid and Jesse Homan Pardee.[1]
",https://en.wikipedia.org//wiki/Stub-tex
Stuff (cloth),"In the context of materials, stuff can refer to any manufactured material. This is illustrated from a quote by Sir Francis Bacon in his 1658 publication New Atlantis: ""Wee have also diverse Mechanicall Arts, which you have not; And Stuffes made by them; As Papers, Linnen, Silks, Tissues; dainty Works of Feathers of wonderfull Lustre; excellent Dies, and many others.""[1] In Coventry, those completing seven-year apprenticeships with stuff merchants were entitled to become freemen of the city.[2]
",https://en.wikipedia.org//wiki/Stuff_(cloth)
Suede,"Suede (pronounced /sweɪd/ (SWAYD)) is a type of fuzzy leather with a napped finish, commonly used for jackets, shoes, shirts, purses, furniture, and other items. The term comes from the French gants de Suède, which literally means ""gloves from Sweden"".[1]
",https://en.wikipedia.org//wiki/Suede
Twill,"Twill is a type of textile weave with a pattern of diagonal parallel ribs. It is one of three fundamental types of textile weaves along with plain weave and satin. It is made by passing the weft thread over one or more warp threads then under two or more warp threads and so on, with a ""step,"" or offset, between rows to create the characteristic diagonal pattern.[1] Because of this structure, twill generally drapes well.
",https://en.wikipedia.org//wiki/Twill
SympaTex,"SympaTex is a type of fabric that is branded as waterproof but ""breathable"", made or licensed by SympaTex Technologies GmbH. The fabric features a waterproof, windproof and breatheable membrane that is laminated to fabrics either on its inner surface or sandwiched between two fabric layers (often marketed as ""3 layer laminate""). The latter system offers greater durability, by better protecting the integrity of the SympaTex layer from abrasion to both the outside and the inside of the garment.
",https://en.wikipedia.org//wiki/SympaTex
Taffeta,"Taffeta (/ˈtæfɪtə/; archaically spelled taffety) is a crisp, smooth, plain woven fabric made from silk or cuprammonium rayons as well as acetate and polyester. The word is Persian (تافته) in origin and means ""twisted woven"". It is considered to be a ""high-end"" fabric, suitable for use in ball gowns, wedding dresses, and in interior decoration for curtains or wallcoverings. It is also widely used in the manufacture of corsets and corsetry: it yields a more starched-like type of cloth that holds its shape better than many other fabrics. An extremely thin, crisp type of taffeta is called paper taffeta.[1][2]
",https://en.wikipedia.org//wiki/Taffeta
Tais,"Tais cloth is a form of traditional weaving created by the women of East Timor. An essential part of the nation's cultural heritage, tais weavings are used for ceremonial adornment, sign of respect and appreciation towards guests, friends, relatives, home decor, and personal apparel. The Catholic Church of East Timor has also adopted the use of tais during its ceremonies. Because of the Indonesian occupation of East Timor, detailed study of the history and importance of the tais began only after 2000.[1]
",https://en.wikipedia.org//wiki/Tais
Tambour lace,"Tambour lace refers to a family of lace made by stretching a fine net over a frame (the eponymous Tambour, from the French for drum) and creating a chain stitch using a fine hook to reach through the net and draw the working thread through the net.
",https://en.wikipedia.org//wiki/Tambour_lace
Toile,"Toile is a fabric, from the French word meaning ""linen cloth"" or ""canvas"", particularly cloth or canvas for painting on. The word ""toile"" can refer to the fabric itself, a test garment (generally) sewn from the same material, or a type of repeated surface decoration (traditionally) printed on the same fabric. The term entered the English language around the 12th century.[1]
",https://en.wikipedia.org//wiki/Toile
Tapestry,"Tapestry is a form of textile art,  traditionally woven by hand on a loom. Tapestry is weft-faced weaving, in which all the warp threads are hidden in the completed work, unlike cloth weaving where both the warp and the weft threads may be visible. In tapestry weaving, weft yarns are typically discontinuous; the artisan interlaces each coloured weft back and forth in its own small pattern area. It is a plain weft-faced weave having weft threads of different colors worked over portions of the warp to form the design.[1][2]
",https://en.wikipedia.org//wiki/Tapestry
Tartan,"
",https://en.wikipedia.org//wiki/Tartan
Teneriffe lace,"Tenerife lace is a needle lace from the island of Tenerife.
",https://en.wikipedia.org//wiki/Teneriffe_lace
Terrycloth,"Terrycloth, terry cloth, terry cotton, terry towelling, terry, terry towel or simply towelling is a fabric woven with many protruding loops of thread, which can absorb large amounts of water. It can be manufactured by weaving or knitting. Towelling is woven on special looms that have two beams of longitudinal warp through which the filler or weft is fired laterally.[1][2] The first industrial production of terrycloth towels  was initiated by the English manufacturer Christy in 1850. According to the Oxford English Dictionary, the word may derive from French tiré  'drawn', past participle of tirer 'draw out'.
",https://en.wikipedia.org//wiki/Terrycloth
Terry velour,"Terrycloth, terry cloth, terry cotton, terry towelling, terry, terry towel or simply towelling is a fabric woven with many protruding loops of thread, which can absorb large amounts of water. It can be manufactured by weaving or knitting. Towelling is woven on special looms that have two beams of longitudinal warp through which the filler or weft is fired laterally.[1][2] The first industrial production of terrycloth towels  was initiated by the English manufacturer Christy in 1850. According to the Oxford English Dictionary, the word may derive from French tiré  'drawn', past participle of tirer 'draw out'.
",https://en.wikipedia.org//wiki/Terry_velour
Tulle netting,"Tulle (/tuːl/ TOOL) is a lightweight, very fine, stiff netting.  It can be made of various fibres, including silk, nylon, polyester and rayon.  Polyester is the most common fibre used for tulle. Rayon tulle is very rare. Tulle is most commonly used for veils, gowns (particularly wedding gowns), and ballet tutus. Tulle comes in a wide array of colors and it is readily available. It can be dyed at home if it is made from nylon, rayon or silk but not if it's made from polyester.
",https://en.wikipedia.org//wiki/Tulle_netting
Tweed (cloth),"Tweed is a rough, woolen fabric, of a soft, open, flexible texture, resembling cheviot or homespun, but more closely woven. It is usually woven with a plain weave, twill or herringbone structure. Colour effects in the yarn may be obtained by mixing dyed wool before it is spun.[1]
",https://en.wikipedia.org//wiki/Tweed_(cloth)
Twill,"Twill is a type of textile weave with a pattern of diagonal parallel ribs. It is one of three fundamental types of textile weaves along with plain weave and satin. It is made by passing the weft thread over one or more warp threads then under two or more warp threads and so on, with a ""step,"" or offset, between rows to create the characteristic diagonal pattern.[1] Because of this structure, twill generally drapes well.
",https://en.wikipedia.org//wiki/Twill
Ultrasuede,"Ultrasuede is the trade name for a synthetic ultra-microfiber fabric invented in 1970 by Dr. Miyoshi Okamoto, a scientist working for Toray Industries. In Japan it is sold under the brand name Ecsaine.[1] It is often described as an artificial substitute for suede leather.[2] The fabric is multifunctional: it is used in fashion, interior decorating, automobile and other vehicle upholstery, and industrial applications, such as protective fabric for electronic equipment. It is also a very popular fabric in the manufacture of footbags (also known as hacky sacks) and juggling balls. Other manufacturers such as Sensuede and Majilite also produce similar product lines of synthetic microfiber suede.
",https://en.wikipedia.org//wiki/Ultrasuede
Velour,"Velour or velours is a plush, knitted fabric or textile similar to velvet or velveteen. It is usually made from cotton, but can also be made from synthetic materials such as polyester. Velour is used in a wide variety of applications, including clothing and upholstery. 
",https://en.wikipedia.org//wiki/Velour
Velours du Kasaï,"Velours du Kasaï (Kasaï velvet) is a kind of textile fabric made in Kasai, a province in the Democratic Republic of the Congo (Zaïre).  Traditionally, the weaving is done by men of the Shoowa from the Kuba ethnic group, while the embroidery is reserved to women.  Ideally, the embroiderers should be pregnant.  The technique is still practised.
",https://en.wikipedia.org//wiki/Velours_du_Kasa%C3%AF
Velvet,"Velvet is a type of woven tufted fabric in which the cut threads are evenly distributed, with a short dense pile, giving it a distinctive soft feel. By extension, the word velvety means ""smooth like velvet."" Velvet can be made from either synthetic or natural fibers.
",https://en.wikipedia.org//wiki/Velvet
Velveteen,"Velveteen (or velveret) is a type of cloth made to imitate velvet. Normally cotton, the term is sometimes applied to a mixture of silk and cotton. Some velveteens are a kind of fustian, having a rib of velvet pile alternating with a plain depression.[1] This fabric has a pile that is short (never more than 3 mm deep) and is closely set. It has a firm hand and a slightly sloping pile. Compared to true velvet, velveteen has greater body, does not drape as easily, and has less sheen.[2][3]
",https://en.wikipedia.org//wiki/Velveteen
Point de Venise,"Point de Venise (also Gros Point de Venise) is a Venetian needle lace from the 17th century characterized by scrolling floral patterns with additional floral motifs worked in relief (in contrast with the geometric designs of the earlier reticella).[2] By the mid-seventeenth century, it had overtaken Flemish lace as the most desirable type of lace in contemporary European fashion.[3]
",https://en.wikipedia.org//wiki/Point_de_Venise
Ventile,"Ventile, is a registered trademark used to brand a special high-quality woven cotton fabric first developed by scientists at the Shirley Institute in Manchester, England. Originally created to overcome a shortage of flax used for fire hoses and water buckets, its properties were also found to be ideal for pilots' immersion suits.[1]
",https://en.wikipedia.org//wiki/Ventile
Vinyl coated polyester,"Vinyl coated polyester is a material frequently used for flexible fabric structures. It is made up of a polyester scrim, a bonding or adhesive agent, and an exterior PVC coating. The scrim supports the coating (which is initially applied in liquid form) and provides the tensile strength, elongation, tear strength, and dimensional stability of the resulting fabric.
Depending on its formula, the PVC coating makes the material waterproof and resistant to dirt, mildew, oil, salt, chemicals and UV rays and gives the material added strength and durability. It can be sewn or heat sealed by way of RF(Radio Frequency) welding or hot-air welding.[1]
",https://en.wikipedia.org//wiki/Vinyl_coated_polyester
Viyella,"
",https://en.wikipedia.org//wiki/Viyella
Voile,"Voile is a soft, sheer fabric, usually made of 100% cotton or cotton blended with linen or polyester. The term is French for veil.  Because of its light weight, the fabric is mostly used in soft furnishing. In tropical climates, voile is used for window treatments and mosquito nets. When used as curtain material, voile is similar to net curtains.
",https://en.wikipedia.org//wiki/Voile
Wadmal,"Wadmal (Old Norse: vaðmál; Norwegian: vadmål, ""cloth measure"") is a coarse, dense, usually undyed wool fabric woven in Iceland, Norway, Sweden, Denmark, Greenland, and the Orkney, Faroe and Shetland Islands from the Middle Ages into the 18th century.  Wadmal was woven on the warp-weighted loom used throughout these areas of Norwegian influence, and was usually a 2/2 twill weave, although some medieval sources outside Iceland describe wadmal as tabby or plain-woven.  In remote regions, wadmal remained the primary fabric for working people's clothing into the 18th century.[1][2]
",https://en.wikipedia.org//wiki/Wadmal
Whipcord,"Whipcord is the name for either a fabric or a form of braided cord.
",https://en.wikipedia.org//wiki/Whipcord
Wigan (fabric),"Wigan  is a cotton material coated with latex rubber.[1][2] Its name has been derived from Wigan, the name of a former mill town in Greater Manchester (historically Lancashire), England.[1]
",https://en.wikipedia.org//wiki/Wigan_(fabric)
Windstopper,"Windstopper is a windproof breathable fabric laminate made by W. L. Gore & Associates. One of its most common applications is a lamination with polar fleece, to compensate for fleece's lack of wind resistance. 
",https://en.wikipedia.org//wiki/Windstopper
Worcester,"
",https://en.wikipedia.org//wiki/Worcester
Worsted wool,"Worsted (/ˈwɜːrstɪd/ or /ˈwʊstɪd/) is a high-quality type of wool yarn, the fabric made from this yarn, and a yarn weight category. The name derives from Worstead, a village in the  English county of Norfolk. That village, together with North Walsham and Aylsham, formed a manufacturing centre for yarn and cloth in the 12th century, when pasture enclosure and Liming rendered the East Anglian soil too rich for the older agrarian sheep breeds. In the same period, many weavers from Flanders moved to Norfolk.[1][2]  ""Worsted"" yarns/fabrics are distinct from woollens (though both are made from sheep's wool): the former is considered stronger, finer, smoother, and harder than the latter.
",https://en.wikipedia.org//wiki/Worsted_wool
Youghal lace,"Youghal lace (or Point d'Irlande) is a needle lace inspired by Italian needle lace developed in Youghal, County Cork, Ireland.
",https://en.wikipedia.org//wiki/Youghal_lace
Yarn,"Yarn is a long continuous length of interlocked fibres, suitable for use in the production of textiles, sewing, crocheting, knitting, weaving, embroidery, or ropemaking.[1] Thread is a type of yarn intended for sewing by hand or machine. Modern manufactured sewing threads may be finished with wax or other lubricants to withstand the stresses involved in sewing.[2] Embroidery threads are yarns specifically designed for needlework.
",https://en.wikipedia.org//wiki/Yarn
Zephyr cloth,"Zephyr or zephyr cloth is a sheer, lightweight cotton fabric, usually plain woven, used for dresses, blouses, and shirts. It may be striped or checked.[1][2]  It is named after Zephyr, the Greek god of the west wind.[2]
",https://en.wikipedia.org//wiki/Zephyr_cloth
Zibeline,"Zibeline (/ˈzɪbəlɪn/ or /ˈzɪbəlaɪn/) is a thick, soft  fabric with a long nap.[1] It is usually made of wool, such as mohair or alpaca, but can also be made from the hair of other animals, such as camels. 
",https://en.wikipedia.org//wiki/Zibeline
Zorbeez,"Zorbeez is a chamois cloth which is claimed by manufacturer Vertical Branding to be capable of absorbing over 20 fluid oz (600 mL) of liquid.[1][2] 
However, it has often been tested with mixed results.[3][4] In March 2009, Popular Mechanics tested Zorbeez against competitor ShamWow, and Zorbeez was found to be inferior.[5]  Mainly marketed on television, Zorbeez was represented by TV personality Billy Mays.[6] WFLX's Deal or Dud segment tested the Zorbeez, and they called it a ""Deal"".[7]
",https://en.wikipedia.org//wiki/Zorbeez
Portal:Fashion,"
.mw-parser-output .portal-column-left{float:left;width:50%}.mw-parser-output .portal-column-right{float:right;width:49%}.mw-parser-output .portal-column-left-wide{float:left;width:60%}.mw-parser-output .portal-column-right-narrow{float:right;width:39%}.mw-parser-output .portal-column-left-extra-wide{float:left;width:70%}.mw-parser-output .portal-column-right-extra-narrow{float:right;width:29%}@media only screen and (max-width:800px){.mw-parser-output .portal-column-left,.mw-parser-output .portal-column-right,.mw-parser-output .portal-column-left-wide,.mw-parser-output .portal-column-right-narrow,.mw-parser-output .portal-column-left-extra-wide,.mw-parser-output .portal-column-right-extra-narrow{float:inherit;width:inherit}}",https://en.wikipedia.org//wiki/Portal:Fashion
List of textile fibres,"Textile fibres or textile fibers (see spelling differences) can be created from many natural sources (animal hair or fur, insect cocoons as with silk worm cocoons), as well as semisynthetic methods that use naturally occurring polymers, and synthetic methods that use polymer-based materials, and even minerals such as metals to make foils and wires. The textile industry requires that fibre content be provided on content labels. These labels are used to test textiles under different conditions to meet safety standards (for example, for flame-resistance), and to determine whether or not a textile is machine washable or must be dry-cleaned. Common textile fibres used in global fashion today include:[1][2][3][4]
",https://en.wikipedia.org//wiki/List_of_textile_fibres
Technical textiles,"A technical textile is a textile product manufactured for non-aesthetic purposes, where function is the primary criterion.[1] Technical textiles include textiles for automotive applications, medical textiles (e.g., implants), geotextiles (reinforcement of embankments), agrotextiles (textiles for crop protection), and protective clothing (e.g., heat and radiation protection for fire fighter clothing, molten metal protection for welders, stab protection and bulletproof vests, and spacesuits).[2]
",https://en.wikipedia.org//wiki/Technical_textiles
Textile manufacturing,"
",https://en.wikipedia.org//wiki/Textile_manufacturing
History of clothing and textiles,"
",https://en.wikipedia.org//wiki/History_of_clothing_and_textiles
Template:Textile,"Initial visibility: currently defaults to autocollapse
",https://en.wikipedia.org//wiki/Template:Textile
Template talk:Textile,"""Textile fibers"" seems off, since both asbestos and sinew are listed here.
",https://en.wikipedia.org//wiki/Template_talk:Textile
Woven fabric,"Woven fabric is any textile formed by weaving. Woven fabrics are often created on a loom, and made of many threads woven on a warp and a weft. Technically, a woven fabric is any fabric made by interlacing two or more threads at right angles to one another.[1]
",https://en.wikipedia.org//wiki/Woven_fabric
Aertex,"Aertex is a British clothing company based in Manchester, established in 1888, and also the name of the textile manufactured by the company. It owns the trademark for Aertex fabric, a lightweight and loosely woven cotton material that is used to make shirts and underwear.[1] Aertex sells a range of menswear.
",https://en.wikipedia.org//wiki/Aertex
Barathea,"Barathea, sometimes spelled barrathea,[1] is a soft fabric, with a hopsack twill weave giving a surface that is lightly pebbled or ribbed.[2] The yarns used cover various combinations of wool, silk and cotton.  Worsted barathea (made with a smooth wool yarn) is often used for evening coats,[3] such as dress coats, dinner jackets, and military uniforms,[4] in black and midnight blue. Silk barathea, either all silk, or using cotton weft and silken warp, is widely used in the necktie industry.[1]
",https://en.wikipedia.org//wiki/Barathea
Barkcloth,"Barkcloth or bark cloth is a versatile material that was once common in Asia, Africa, and the Pacific.  Barkcloth comes primarily from trees of the family Moraceae, including Broussonetia papyrifera, Artocarpus altilis, and Ficus natalensis.  It is made by beating sodden strips of the fibrous inner bark of these trees into sheets, which are then finished into a variety of items. Many texts that mention ""paper"" clothing are actually referring to barkcloth.
",https://en.wikipedia.org//wiki/Barkcloth
Batiste,"Batiste is a fine cloth made from cotton, wool, polyester, or a blend, and the softest of the lightweight opaque fabrics.
",https://en.wikipedia.org//wiki/Batiste
Bedford cord,"Bedford cord, named after the town of Bedford in England, is a durable fabric that resembles corduroy.  The weave has faint lengthwise ridges, but without the filling yarns that make the distinct wales characteristic of corduroy. It can have the appearance of narrow-width stripes with thin lines between.[1]
",https://en.wikipedia.org//wiki/Bedford_cord
Bengaline,"Bengaline is a woven silk-and-cotton material which became fashionable for women and children to wear in the 1880s and 1890s. It offered the impression of genuine silk but was made with lesser amounts of silk than cotton. Lizzie Borden stated at her December 1892 inquest that she was wearing a dress made of bengaline silk on the morning she was accused of murdering her father and stepmother.
",https://en.wikipedia.org//wiki/Bengaline
Beta cloth,"Beta cloth is a type of fireproof silica fiber cloth used in the manufacture of Apollo/Skylab A7L space suits, the Apollo Thermal Micrometeoroid Garment, the McDivitt Purse,[1] and in other specialized applications.
",https://en.wikipedia.org//wiki/Beta_cloth
Bombazine,"Bombazine, or bombasine, is a fabric originally made of silk or silk and wool, and now also made of cotton and wool or of wool alone. Quality bombazine is made with a silk warp and a worsted weft. It is twilled or corded and used for dress-material. Black bombazine was once used largely for mourning wear, but the material had gone out of fashion by the beginning of the 20th century.[1]
",https://en.wikipedia.org//wiki/Bombazine
Brilliantine (fabric),"Brilliantine is a lightweight, mixed-fibre fabric popular from the mid-19th century into the early 20th century.  Brilliantine can be plain or twill woven with a wool or mohair weft on a silk or cotton warp.[1]
",https://en.wikipedia.org//wiki/Brilliantine_(fabric)
Broadcloth,"Broadcloth is a dense, plain woven cloth, historically made of wool. The defining characteristic of Broadcloth is not its finished width, but the fact that it was woven much wider (typically 50 - 75% wider than its finished width) and then heavily milled (traditionally the cloth was worked by heavy wooden trip hammers in hot soapy water) in order to shrink it to the required width. The effect of the milling process is to draw the yarns much closer together than could be achieved in the loom and allow the individual fibres of the wool to bind together in a felting process. This results in a dense, blind face[i] cloth with a stiff drape which is highly weather-resistant, hard wearing and capable of taking a cut edge without the need for being hemmed. 
",https://en.wikipedia.org//wiki/Broadcloth
Buckram,"Buckram is a stiff cotton (occasionally  linen or horse hair) cloth with a loose weave, often muslin.  The fabric is soaked in a sizing agent such as wheat starch paste, glue (such as PVA glue), or  pyroxylin (gelatinized nitrocellulose, developed around 1910), then dried.  When rewetted or warmed, it can be shaped to create durable firm fabric for book covers, hats, and elements of clothing.
",https://en.wikipedia.org//wiki/Buckram
Bunting (textile),"Bunting (or bunt) is any festive decorations made of fabric, or of plastic, paper or even cardboard in imitation of fabric.  Typical forms of bunting are strings of colorful triangular flags and lengths of fabric in the colors of national flags gathered and draped into swags or pleated into fan shapes.
",https://en.wikipedia.org//wiki/Bunting_(textile)
Hessian fabric,"Hessian (pronounced /ˈhɛsiən/), burlap in the US and Canada,[1] or crocus in Jamaica[2] is a woven fabric usually made from skin of the jute plant[3][4][5] or sisal fibres,[6] which may be combined with other vegetable fibres to make rope, nets, and similar products. Gunny is similar in texture and construction.
",https://en.wikipedia.org//wiki/Hessian_fabric
Byrd Cloth,"Byrd Cloth is a type of fabric similar to Grenfell Cloth which was designed in the 1934 by Harris Thurston and heavily promoted by Antarctic explorer Richard Byrd. The material was considered windproof, yet the weave allowed some air to penetrate and therefore allowed sweat to evaporate from the body rather than freeze against the skin. It was meant to replace the fur-lined parkas which had traditionally been used for cold-weather exploration, and was discovered to also be ideal for World War II army uniforms because it absorbed less sweat, repelled mosquito bites, and was much lighter weight than the existing cotton twill uniforms worn by soldiers in the Pacific theater of the war.[1][2]
",https://en.wikipedia.org//wiki/Byrd_Cloth
C change,"C change is a waterproof and windproof temperature adaptive material developed and produced by Schoeller Textiles.
",https://en.wikipedia.org//wiki/C_change
Calico,"
",https://en.wikipedia.org//wiki/Calico
Cambric,"
",https://en.wikipedia.org//wiki/Cambric
Canvas,"Canvas is an extremely durable plain-woven fabric used for making sails, tents, marquees, backpacks, and other items for which sturdiness is required, as well as in such fashion objects as handbags, electronic device cases, and shoes. It is also popularly used by artists as a painting surface, typically stretched across a wooden frame. 
",https://en.wikipedia.org//wiki/Canvas
Cambric,"
",https://en.wikipedia.org//wiki/Cambric
Capilene,"Patagonia, Inc. is an American clothing company that markets and sells outdoor clothing.  The company was founded by Yvon Chouinard in 1973 and is based in Ventura, California.[1] Its logo is the outline of Mount Fitz Roy, the border between Chile and Argentina, in the region of Patagonia.
",https://en.wikipedia.org//wiki/Capilene
Cedar bark textile,"Cedar bark textile was used by indigenous people in the Pacific Northwest region of modern-day Canada and the United States. Historically, most items of clothing were made of shredded and woven cedar bark[1]. 
",https://en.wikipedia.org//wiki/Cedar_bark_textile
Challis (fabric),"Challis, sometimes referred to as challie[1]  or chally,[2] is a lightweight woven fabric, originally a silk-and-wool blend, which can also be made from a single fibre, such as cotton, silk or wool,[3] or from man-made fabrics such as rayon.[4] It was first manufactured in Norwich, England, in about 1832, when it was designed as a thin, soft material similar to Norwich crepe, but matte-textured rather than glossy, and more pliable.[3][5]
It was being exported to Australia in 1833. [6] Challis could be made with woven designs, or printed.[5] 'French challis' has a glossy finish.[3] The designs were often floral, paisley, or geometric,[7] and based on French silk patterns.[3]
",https://en.wikipedia.org//wiki/Challis_(fabric)
Char cloth,"Char cloth (or charcloth) – also called charpaper – is a material that is used in fire making. It is a swatch of fabric made from vegetable fiber (such as linen, cotton or jute) that has been converted via pyrolysis into a slow-burning fuel of very low ignition temperature. 
",https://en.wikipedia.org//wiki/Char_cloth
Charmeuse,"Charmeuse (French: [ʃaʁmøːz]) is a lightweight fabric woven with a satin weave, in which the warp threads cross over four or more of the backing (weft) threads. These float threads give the front of the fabric a smooth, reflective finish, whereas the back has a dull finish. It can be made of silk or a synthetic lookalike such as polyester. Silk charmeuse is more expensive and delicate but is softer and a better insulator.[1] Polyester charmeuse is cheaper and can often withstand machine washing, but it does not breathe as well as silk.  Charmeuse differs from plain satin in that charmeuse has a different ratio of float (face) threads. 
",https://en.wikipedia.org//wiki/Charmeuse
Charvet (fabric)," A charvet fabric is woven of silk or acetate in warp-faced rib weave, of a reversed reps type[1] with a double ridge effect.[2] The fabric's name derives from its frequent[3] and ""clever""[4] use in the 19th century by the Parisian shirtmaker Charvet. It is characterized by a soft handle[5] and shiny appearance.[6] It also drapes well.[7] The bindings create a herringbone effect parallel to the warp, which make this weave suitable for creating faint diagonal stripe effects for ties, for which the fabric is cut on the bias. Patterns on this base are often made with supplementary weft. The fabric has also been used for mufflers,[1] scarves[8] and robes.[9]
",https://en.wikipedia.org//wiki/Charvet_(fabric)
Cheesecloth,"Cheesecloth is a loose-woven gauze-like carded cotton cloth used primarily in cheese making and cooking.[1]
",https://en.wikipedia.org//wiki/Cheesecloth
Chiffon (fabric),"Chiffon (French: [ʃi.fɔ̃]; English: /ʃɪˈfɒn/, shif-ON (French chiffe cloth, or rag; Arabic شف šīff transparent, diaphanous, translucent fabric, or gauze; (عن 'an s.th.) to shimmer through, reveal)[1] is a lightweight, balanced plain-woven sheer fabric, or gauze, like gossamer, woven of alternate S- and Z-twist crepe (high-twist) yarns.[2]  The twist in the crepe yarns puckers the fabric slightly in both directions after weaving, giving it some stretch and a slightly rough feel.
",https://en.wikipedia.org//wiki/Chiffon_(fabric)
Chino cloth,"Chino cloth (/ˈtʃiːnoʊ/ CHEE-noh) is a twill fabric, originally made of 100% cotton. The most common items made from it, trousers, are widely called chinos (or khakis if they're khaki-colored).[1] Today it is also found in cotton-synthetic blends.
",https://en.wikipedia.org//wiki/Chino_cloth
Chintz,"Chintz originally referred to glazed calico textiles, specifically those imported from India, printed with designs featuring flowers and other patterns in different colours, typically on a light plain background. (The name is derived from the Hindi chīnt, meaning ""spotted” or “variegated"").[1] Since the 19th century the term has also been used for the style of floral decoration developed in those calico textiles, but then used more widely, for example on chintzware pottery and wallpaper. Chintz designs are mostly European patterns loosely derived from the style of Indian designs themselves reflecting Mughal art. white base with floral and animal prints are its basic characteristics.
",https://en.wikipedia.org//wiki/Chintz
Cloqué,"A Cloque or cloqué (French for ""blister"" or ""blistered""), occasionally abbreviated clox, is a cloth with a raised woven pattern and a puckered or quilted look.[1] The surface is made up of small irregularly raised figures formed by the woven structure.  The Americanized spelling is ""cloky"".
",https://en.wikipedia.org//wiki/Cloqu%C3%A9
Cloth of gold,"Cloth of gold or gold cloth is a fabric woven with a gold-wrapped or spun weft—referred to as ""a spirally spun gold strip"".  In most cases, the core yarn is silk wrapped (filé) with a band or strip of high content gold.  In rarer instances, fine linen and wool have been used as the core.
",https://en.wikipedia.org//wiki/Cloth_of_gold
Cordura,"Cordura[1] is a collection of fabric technologies used in a wide array of products including luggage, backpacks, trousers, military wear and performance apparel. Cordura fabrics are durable and resistant to abrasions, tears and scuffs.
",https://en.wikipedia.org//wiki/Cordura
Corduroy,"Corduroy is a textile with a distinct pattern, a ""cord"" or wale.  Modern corduroy is most commonly composed of tufted cords, sometimes exhibiting a channel (bare to the base fabric) between the tufts. Both velvet and corduroy derive from fustian fabric.[1]
The fabric looks as if it is made from multiple cords laid parallel to each other and then stitched together. The word corduroy is from cord and duroy, a coarse woollen cloth made in England in the 18th century.[2] The interpretation of the word as corde du roi (from French, the cord of the King) is a false etymology.[3][4]
",https://en.wikipedia.org//wiki/Corduroy
Cotton duck,"Cotton duck (from Dutch: doek, ""linen canvas""), also simply duck, sometimes duck cloth or duck canvas, is a heavy, plain woven cotton fabric.   Duck canvas is more tightly woven than plain canvas. There is also linen duck, which is less often used.
",https://en.wikipedia.org//wiki/Cotton_duck
Coutil,"Coutil (or Coutille) is woven cloth created specifically for making corsets.[1] It is woven tightly to inhibit penetration of the corset's bones and resist stretching. Coutil has a high cotton content.  Cotton has good dimensional stability, or a resistance to stretching, which makes it a good choice for such a stressed garment.
",https://en.wikipedia.org//wiki/Coutil
Crêpe (textile),"Crêpe, also spelt crepe or crape (from the Fr. crêpe[1]), is a silk, wool, or synthetic fiber fabric with a distinctively crisp, crimped appearance. The term crape typically refers to a form of the fabric associated specifically with mourning.[2] Crêpe is also historically called crespe or crisp.[3]
",https://en.wikipedia.org//wiki/Cr%C3%AApe_(textile)
Crêpe (textile),"Crêpe, also spelt crepe or crape (from the Fr. crêpe[1]), is a silk, wool, or synthetic fiber fabric with a distinctively crisp, crimped appearance. The term crape typically refers to a form of the fabric associated specifically with mourning.[2] Crêpe is also historically called crespe or crisp.[3]
",https://en.wikipedia.org//wiki/Cr%C3%AApe_(textile)
Cretonne,"Cretonne was originally a strong, white fabric with a hempen warp and linen weft.
",https://en.wikipedia.org//wiki/Cretonne
